num_obra	cod_material	descricao	und_medida	qtdprevista	qtdrealizada	val_material	val_requisitado	nome
0662600175	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ARAGUATINS
0662600175	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	ARAGUATINS
0662600175	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	ARAGUATINS
0662600175	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	ARAGUATINS
0662600175	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	ARAGUATINS
0662600175	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	ARAGUATINS
0662600175	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	ARAGUATINS
0662600175	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	ARAGUATINS
0662600175	90639	ELO FUSIVEL DISTRIBUICAO TIPO K 6A 500MM AMARELA	UN	3	3	6,53	19,59	ARAGUATINS
0662600175	90805	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 4,60-5,20MM 145X25MM	UN	3	3	10,05	30,15	ARAGUATINS
0662600175	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	ARAGUATINS
0662600175	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ARAGUATINS
0662600175	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	3	3	6,94	20,82	ARAGUATINS
0662600176	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	AUGUSTINÓPOLIS
0662600176	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	3	3	109,41	328,23	AUGUSTINÓPOLIS
0662600176	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	AUGUSTINÓPOLIS
0662600176	90290	CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 3F 3X1X120MM2+70MM2	M	3	3	34,63	103,89	AUGUSTINÓPOLIS
0662600176	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	4	4	38,04	152,16	AUGUSTINÓPOLIS
0662600176	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	9	9	10,855	97,695	AUGUSTINÓPOLIS
0662600176	90395	ABRACADEIRA CINTA AUTOTRAV POLIAM 390X9X3,0MM PRT	UN	10	10	0,59	5,9	AUGUSTINÓPOLIS
0662600176	90414	FITA ISOLANTE AUTOFUSAO 35KV 5M 19X0,76MM PRT	UN	1	1	9,16	9,16	AUGUSTINÓPOLIS
0662600176	90415	FITA ISOLANTE SIMPLES 750V 10M 19X0,76MM PRT	UN	1	1	5,04	5,04	AUGUSTINÓPOLIS
0662600176	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	3	3	84,655	253,965	AUGUSTINÓPOLIS
0662600176	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	2	2	8,915	17,83	AUGUSTINÓPOLIS
0662600176	90501	ELO FUSIVEL DISTRIBUICAO TIPO H 5A 500MM	UN	3	3	5,09	15,27	AUGUSTINÓPOLIS
0662600176	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	AUGUSTINÓPOLIS
0662600176	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	AUGUSTINÓPOLIS
0662600176	91085	TRANSF DISTR AER OVI 3F 13,8KV 380/220V 112,5KVA CL2 4TP	UN	1	1	20881,56	20881,56	AUGUSTINÓPOLIS
0662600176	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	15	15	6,94	104,1	AUGUSTINÓPOLIS
0662600182	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	ARAGUATINS
0662600182	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ARAGUATINS
0662600182	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	3,51	3,51	82,62	289,9962	ARAGUATINS
0662600182	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	ARAGUATINS
0662600182	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	ARAGUATINS
0662600182	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	ARAGUATINS
0662600182	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	ARAGUATINS
0662600182	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	ARAGUATINS
0662600182	90463	HASTE ATERRAMENTO PERF L CHANF ACO-GALV 2400X25X25MM 5,0MM	UN	2	2	49,86	99,72	ARAGUATINS
0662600182	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	ARAGUATINS
0662600182	90488	CARTUCHO CONECTOR CUNHA METAL 14,8X5,7X7,0MM VERMELHO	UN	4	4	1,22	4,88	ARAGUATINS
0662600182	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	ARAGUATINS
0662600182	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	ARAGUATINS
0662600182	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	ARAGUATINS
0662600182	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	3	3	10,15	30,45	ARAGUATINS
0662600182	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	ARAGUATINS
0662600182	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	ARAGUATINS
0662600182	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ARAGUATINS
0662600184	90070	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	ARAGUATINS
0662600184	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	ARAGUATINS
0662600184	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ARAGUATINS
0662600184	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	5	5	82,62	413,1	ARAGUATINS
0662600184	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	ARAGUATINS
0662600184	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	ARAGUATINS
0662600184	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	ARAGUATINS
0662600184	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	ARAGUATINS
0662600184	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	ARAGUATINS
0662600184	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	ARAGUATINS
0662600184	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	5	5	4,89	24,45	ARAGUATINS
0662600184	92068	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 AZL	M	10	10	6,94	69,4	ARAGUATINS
0662600188	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PRAIA NORTE
0662600188	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PRAIA NORTE
0662600188	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	4	4	5,97	23,88	PRAIA NORTE
0662600188	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	PRAIA NORTE
0662600188	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	PRAIA NORTE
0662600188	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	PRAIA NORTE
0662600188	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	PRAIA NORTE
0662600188	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PRAIA NORTE
0662600188	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	PRAIA NORTE
0662600188	90804	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 3,09-4,10MM 145X25MM	UN	2	2	10,15	20,3	PRAIA NORTE
0662600188	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	3	3	4,89	14,67	PRAIA NORTE
0662600188	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	0,5	0,5	8,51	4,255	PRAIA NORTE
0662600188	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	PRAIA NORTE
0662600188	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PRAIA NORTE
0662600203	90056	TRANSF DISTR AER OMI 3F 13,8KV 380/220V 112,5KVA CL2 4TP	UN	1	1	22003,225	22003,225	ARAGUATINS
0662600203	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	3	3	109,41	328,23	ARAGUATINS
0662600203	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	ARAGUATINS
0662600203	90342	CONECT TERM ESTRANG CB/BAR ALUM 2F 123X25MM 11.20-12.30MM	UN	4	4	59,585	238,34	ARAGUATINS
0662600203	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	3	3	11,875	35,625	ARAGUATINS
0662600203	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	ARAGUATINS
0662600203	90501	ELO FUSIVEL DISTRIBUICAO TIPO H 5A 500MM	UN	3	3	5,09	15,27	ARAGUATINS
0662600203	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	ARAGUATINS
0662600203	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	ARAGUATINS
0662600203	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	6	6	4,89	29,34	ARAGUATINS
0662600203	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	10	10	7,08	70,8	ARAGUATINS
0662600212	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	ARAGUATINS
0662600212	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ARAGUATINS
0662600213	90070	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	POVOADO OLHO D'AGUA MEIO
0662600213	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	POVOADO OLHO D'AGUA MEIO
0662600216	90069	TRANSF DISTR AER OMI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	AGUIARNÓPOLIS
0662600216	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	AGUIARNÓPOLIS
0662600216	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	AGUIARNÓPOLIS
0662600216	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	3,5	3,5	82,62	289,17	AGUIARNÓPOLIS
0662600216	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	AGUIARNÓPOLIS
0662600216	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	AGUIARNÓPOLIS
0662600216	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	AGUIARNÓPOLIS
0662600216	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	AGUIARNÓPOLIS
0662600216	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	AGUIARNÓPOLIS
0662600216	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	3	3	6,775	20,325	AGUIARNÓPOLIS
0662600216	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	5	5	4,89	24,45	AGUIARNÓPOLIS
0662600216	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	10	10	7,08	70,8	AGUIARNÓPOLIS
0662600272	90194	POSTE DISTR CONCR DT 10M 300DAN 310X420MM 110X140MM CL2	PC	1	1	1389,46	1389,46	PRAIA NORTE
0662600272	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PRAIA NORTE
0662600272	90272	CABO ALUM MULTIPLEX 0,6/1,0KV XLPE 1F 1X1X10MM2+10MM2	M	18	18	1,9	34,2	PRAIA NORTE
0662600272	90295	ISOLADOR ROLDANA PORCELANA 79X76MM 1350DAN MRM	UN	5	5	7,11	35,55	PRAIA NORTE
0662600272	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	5	5	7,22	36,1	PRAIA NORTE
0662600272	90364	PARAFUSO DISTR CAB QUAD ACO-GALV M16 300MM 5000DAN	UN	2	2	8,22	16,44	PRAIA NORTE
0662600272	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	7	7	0,7371	5,1597	PRAIA NORTE
0662600272	90391	FIO AMARRACAO ALUMINIO MOLE 1F 6AWG 4.11MM 80DAN	KG	0,15	0,15	43,74	6,561	PRAIA NORTE
0662600272	90392	FITA LISA P/ AMARRACAO CABO ALUM 1F 10,0X1,0MM	KG	0,15	0,15	75,48	11,322	PRAIA NORTE
0662600272	90393	ARMACAO SECUNDARIA ACO-GALV 1 ESTRIBO 110X50X5,0MM 125X16MM	UN	5	5	13,38	66,9	PRAIA NORTE
0662600272	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	6	6	8,915	53,49	PRAIA NORTE
0662600276	90199	POSTE DISTR CONCR DT 11M 600DAN 330X448MM 110X140MM CL2	PC	1	1	1960,12	1960,12	NAZARÉ
0662600276	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	NAZARÉ
0662600276	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	6,5	6,5	82,62	537,03	NAZARÉ
0662600276	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	NAZARÉ
0662600276	90341	CONECT TERM ESTRANG CB/BAR ALUM 2F 106X22MM 9.00-9.70MM	UN	1	1	38,04	38,04	NAZARÉ
0662600276	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	2	2	29,56	59,12	NAZARÉ
0662600276	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	NAZARÉ
0662600276	90362	PARAFUSO DISTR CAB QUAD ACO-GALV M16 200MM 5000DAN	UN	1	1	5,8264	5,8264	NAZARÉ
0662600276	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	3	3	7,22	21,66	NAZARÉ
0662600276	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	2	2	0,7371	1,4742	NAZARÉ
0662600276	90446	OLHAL P/ PARAFUSO DISTR ACO-GALV 74X35MM 30X18MM 50KN	UN	1	1	10,92	10,92	NAZARÉ
0662600276	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	2	2	84,655	169,31	NAZARÉ
0662600276	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	10	10	114,76	1147,6	NAZARÉ
0662600276	90489	CONECTOR ATERR CUNHA TRANSV COBRE CB/HST 25-35MM2 14,3MM	UN	10	10	13,96	139,6	NAZARÉ
0662600276	90570	PLACA CONCRETO ESTAI/ESC PLANA 200X600MM 100MM 1600DAN CL2	PC	2	2	45,46	90,92	NAZARÉ
0662600276	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	NAZARÉ
0662600276	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	NAZARÉ
0662600276	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	4	4	4,89	19,56	NAZARÉ
0662600276	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	1	1	8,51	8,51	NAZARÉ
0662600276	91623	TRANSF DISTR AER OVI 1F 7,967KV 440/220V 15KVA CL2 5TP	UN	1	1	6141,565	6141,565	NAZARÉ
0662600287	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	ITAGUATINS
0662600287	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ITAGUATINS
0662600287	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	1	1	82,62	82,62	ITAGUATINS
0662600287	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	ITAGUATINS
0662600287	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	ITAGUATINS
0662600287	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	ITAGUATINS
0662600287	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	ITAGUATINS
0662600287	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	5	5	4,89	24,45	ITAGUATINS
0662600287	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	10	10	7,08	70,8	ITAGUATINS
0662600287	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ITAGUATINS
0662600287	92325	ELETRODUTO RIGIDO INFRA PVC 3000MM DN20 PRT	UN	2	2	10,73	21,46	ITAGUATINS
0662600298	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	AUGUSTINÓPOLIS
0662600298	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	AUGUSTINÓPOLIS
0662600298	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	AUGUSTINÓPOLIS
0662600298	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	AUGUSTINÓPOLIS
0662600298	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	AUGUSTINÓPOLIS
0662600298	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	AUGUSTINÓPOLIS
0662600298	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	AUGUSTINÓPOLIS
0662600298	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	AUGUSTINÓPOLIS
0662600298	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	AUGUSTINÓPOLIS
0662600298	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	5	5	4,89	24,45	AUGUSTINÓPOLIS
0662600298	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	10	10	7,08	70,8	AUGUSTINÓPOLIS
0662600298	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	AUGUSTINÓPOLIS
0662600298	92325	ELETRODUTO RIGIDO INFRA PVC 3000MM DN20 PRT	UN	2	2	10,73	21,46	AUGUSTINÓPOLIS
0662600304	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	SAMPAIO
0662600304	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	2	2	5,97	11,94	SAMPAIO
0662600304	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	SAMPAIO
0662600304	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	SAMPAIO
0662600304	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	SAMPAIO
0662600304	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	1	1	7,08	7,08	SAMPAIO
0662600304	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	SAMPAIO
0662600313	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PALMEIRAS DO TOCANTINS
0662600313	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	PALMEIRAS DO TOCANTINS
0662600313	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	1	1	5,1505	5,1505	PALMEIRAS DO TOCANTINS
0662600313	91639	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	PALMEIRAS DO TOCANTINS
0662600314	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	ARAGUATINS
0662600314	90210	PARA-RAIOS DISTR MT POLIM 12KV 10KA OX ZN S/CENT S/FERR	UN	1	1	109,41	109,41	ARAGUATINS
0662600314	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	ARAGUATINS
0662600314	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	ARAGUATINS
0662600314	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	ARAGUATINS
0662600314	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	ARAGUATINS
0662600314	90471	CONEC DERIV CUNHA-RML COBR I 3,17-8,12/3,17-7,42MM CZ	UN	1	1	8,915	8,915	ARAGUATINS
0662600314	90488	CARTUCHO CONECTOR CUNHA METAL 14,8X5,7X7,0MM VERMELHO	UN	2	2	1,22	2,44	ARAGUATINS
0662600314	90499	ELO FUSIVEL DISTRIBUICAO TIPO H 2A 500MM	UN	2	2	5,1505	10,301	ARAGUATINS
0662600314	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	ARAGUATINS
0662600314	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	ARAGUATINS
0662600314	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	ARAGUATINS
0662600314	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	ARAGUATINS
0662600314	91623	TRANSF DISTR AER OVI 1F 7,967KV 440/220V 15KVA CL2 5TP	UN	1	1	6141,565	6141,565	ARAGUATINS
0662600314	92325	ELETRODUTO RIGIDO INFRA PVC 3000MM DN20 PRT	UN	2	2	10,73	21,46	ARAGUATINS
0662600319	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	SÃO MIGUEL DO TOCANTINS
0662600319	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	SÃO MIGUEL DO TOCANTINS
0662600319	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	5	5	82,62	413,1	SÃO MIGUEL DO TOCANTINS
0662600319	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	10	10	5,97	59,7	SÃO MIGUEL DO TOCANTINS
0662600319	90353	CONECTOR DERIV PERF RSI CB/CB 1,0KV 16-120MM2/4,0-35MM2	UN	2	2	11,875	23,75	SÃO MIGUEL DO TOCANTINS
